"Semester CCYYS: 20152"																																																																										
"Field of Study: all Fields of Study"																																																																										
"This is a tab delimited text file. Please open in EXCEL."																																																																										
"The last field is a data check field. All the records should have a # sign in the last field. If not, data has been lost."																																																																										
"---"																																																																										
"CCYYS"	"CSN"	"UNQ"	"FOS"	"CNBR"	"TPC"	"TITLE"	"CANC"	"INC"	"INST NAME"	"INST EID"	"ANCL"	"CLMT"	"SEATS TKN"	"12THDAY"	"TOT ANCL"	"TOT CLMT"	"TOT SEATS TKN"	"TOT 12THDAY"	"TYPE"	"MODE"	"PGM CODE"	"FLAGS"	"#XLISTGS"	"XLISTG INFO"	"SM-AS HM"	"M-SEC HM"	"#TL"	"DAYS1"	"FROM T1"	"TO T1"	"BLDG1"	"RM1"	"CAP1"	"GPC1"	"TL NOTES 1"	"DAYS2"	"FROM T2"	"TO T2"	"BLDG2"	"RM2"	"CAP2"	"GPC2"	"TL NOTES 2"	"DAYS3"	"FROM T3"	"TO T3"	"BLDG3"	"RM3"	"CAP3"	"GPC3"	"TL NOTES 3"	"STD1"	"STD2"	"STD3"	"STD4"	"STD5"	"STD6"	"STD7"	"STD8"	"STD9"	"STD10"	"STD11"	"STD12"	"STD13"	"STD14"	"STD15"	"STD16"	"STD17"	"STD18"	"SCH COMM"	"DEPT COMM"	"LUPD T"	"LUPD ID"	"DATA CHECK"
20152	115185	16403	"E E"	" 464K"		"SENIOR DESIGN PROJECT"			"HALLOCK, G"	"ghallock"	0	30	0	0	152	209	0	0	"LECTURE"	"FACEFACE"		"INDPINQY"	8	"16385 E E  464H (RS); 16390 E E  464K (MS); 16400 E E  464K (MS); 16395 E E  464K (MS); 16403 E E  464K; 16405 E E  464R (RS); 16404 E E  464K (MS); 16401 E E  464K (MS); 16402 E E  464K (MS);"		16404	2	"MW"	"3:00 pm"	"4:30 pm"	"GAR"	0.102	196	"X"		"MW"	"12:00 noon"	"3:00 pm"	"ECJ"	1.324	0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	115186	16404	"E E"	" 464K"		"SENIOR DESIGN PROJECT"			"HALLOCK, G"	"ghallock"	0	12	0	0	152	209	0	0	"LECTURE"	"FACEFACE"		"INDPINQY"	8	"16385 E E  464H (RS); 16390 E E  464K (MS); 16400 E E  464K (MS); 16395 E E  464K (MS); 16404 E E  464K; 16405 E E  464R (RS); 16403 E E  464K (MS); 16401 E E  464K (MS); 16402 E E  464K (MS);"		16404	2	"MW"	"3:00 pm"	"4:30 pm"	"GAR"	0.102	196	"X"		"MW"	"12:00 noon"	"3:00 pm"	"ECJ"	"1.214A"	0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	115187	16401	"E E"	" 464K"		"SENIOR DESIGN PROJECT"			"HALLOCK, G"	"ghallock"	0	12	0	0	152	209	0	0	"LECTURE"	"FACEFACE"		"INDPINQY"	8	"16385 E E  464H (RS); 16390 E E  464K (RS); 16400 E E  464K (RS); 16395 E E  464K (RS); 16401 E E  464K; 16405 E E  464R (RS); 16403 E E  464K (MS); 16404 E E  464K (MS); 16402 E E  464K (MS);"		16404	2	"MW"	"3:00 pm"	"4:30 pm"	"GAR"	0.102	196	"X"		"MW"	"12:00 noon"	"3:00 pm"	"ECJ"	"1.214B"	0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	115188	16402	"E E"	" 464K"		"SENIOR DESIGN PROJECT"			"HALLOCK, G"	"ghallock"	0	12	0	0	152	209	0	0	"LECTURE"	"FACEFACE"		"INDPINQY"	8	"16385 E E  464H (RS); 16390 E E  464K (MS); 16400 E E  464K (MS); 16395 E E  464K (MS); 16402 E E  464K; 16405 E E  464R (RS); 16403 E E  464K (MS); 16404 E E  464K (MS); 16401 E E  464K (MS);"		16404	2	"MW"	"3:00 pm"	"4:30 pm"	"GAR"	0.102	196	"X"		"MW"	"12:00 noon"	"3:00 pm"	"ECJ"	"1.214C"	0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	103576	16405	"E E"	" 464R"		"RESEARCH SENIOR DESIGN PROJECT"			"HALLOCK, G"	"ghallock"	18	17	0	0	152	209	0	0	"LECTURE"	"FACEFACE"		"INDPINQY"	8	"16385 E E  464H (RS); 16390 E E  464K (RS); 16400 E E  464K (RS); 16395 E E  464K (RS); 16403 E E  464K (RS); 16404 E E  464K (RS); 16401 E E  464K (RS); 16402 E E  464K (RS); 16405 E E  464R;"			2	"MW"	"3:00 pm"	"4:30 pm"	"GAR"	0.102	196	"X"		"MW"	"12:00 noon"	"3:00 pm"	"ECJ"	1.318	0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	114410	35685	"EUS"	" 346"	" 17"	"17-INTRO TO THE HOLOCAUST"			"LICHTENSTEIN, T"	"tl7994"	10	15	0	0	107	80	0	0	"LECTURE"	"FACEFACE"		"GLOBCULT; ETHLDSHP"	3	"35685 EUS  346; 38760 HIS  362G (ISA); 44215 REE  335 (ISA); 39440 J S  364 (ISA);"	38760		1	"MW"	"4:30 pm"	"6:00 pm"	"GAR"	0.102	196	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107245	37785	"GOV"	" 310L"		"AMERICAN GOVERNMENT"			"MCIVER, J"	"jm59399"	189	100	0	0	189	100	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"3:30 pm"	"5:00 pm"	"GAR"	0.102	196	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	107261	37805	"GOV"	" 312L"		"ISSUES & POLICIES IN AMER GOV"		"I"			128	0	0	0	128	0	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"12:30 pm"	"2:00 pm"	"GAR"	0.102	196	"X"							0								0													"A"										"10/24/2014"	"NRNW0291"	"#"
20152	107324	38075	"GOV"	" 370L"	"  7"	"7-THE UNITED STATES CONGRESS"			"LEAL, D"	"lealdl3"	122	125	0	0	122	125	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"2:00 pm"	"3:30 pm"	"GAR"	0.102	196	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	114813	38480	"HIS"	" 317L"	" 14"	"14-BUILDING AMERICA"			"BSUMEK, E"	"bsumeke"	150	150	0	0	160	160	0	0	"LECTURE"	"FACEFACE"		"CULTDIVR; ETHLDSHP"	1	"30090 AMS  315 (SSA); 38480 HIS  317L;"	38480		1	"MWF"	"10:00 am"	"11:00 am"	"GAR"	0.102	196	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107407	38525	"HIS"	" 322M"		"HISTORY OF MODERN SCIENCE"			"HUNT, B"	"huntbj"	160	160	0	0	160	160	0	0	"LECTURE"	"FACEFACE"		"GLOBCULT"	0				1	"MWF"	"11:00 am"	"12:00 noon"	"GAR"	0.102	196	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	113885	38760	"HIS"	" 362G"	"  3"	"3-INTRO TO THE HOLOCAUST"			"LICHTENSTEIN, T"	"tl7994"	80	40	0	0	107	80	0	0	"LECTURE"	"FACEFACE"		"GLOBCULT; ETHLDSHP"	3	"38760 HIS  362G; 44215 REE  335 (ISA); 35685 EUS  346 (ISA); 39440 J S  364 (ISA);"	38760		1	"MW"	"4:30 pm"	"6:00 pm"	"GAR"	0.102	196	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107545	39275	"IRG"	" 320F"		"FOUNDATN INTL RELS/GLOBAL STDS"			"HOLMSTEN, S"	"ssh289"	125	110	0	0	125	110	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"11:00 am"	"12:30 pm"	"GAR"	0.102	196	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	114826	39440	"J S"	" 364"	"  6"	"6-INTRO TO THE HOLOCAUST"			"LICHTENSTEIN, T"	"tl7994"	7	10	0	0	107	80	0	0	"LECTURE"	"FACEFACE"		"GLOBCULT; ETHLDSHP"	3	"38760 HIS  362G (ISA); 39440 J S  364; 44215 REE  335 (ISA); 35685 EUS  346 (ISA);"			1	"MW"	"4:30 pm"	"6:00 pm"	"GAR"	0.102	196	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	114409	44215	"REE"	" 335"	" 17"	"17-INTRO TO THE HOLOCAUST"			"LICHTENSTEIN, T"	"tl7994"	10	15	0	0	107	80	0	0	"LECTURE"	"FACEFACE"		"GLOBCULT; ETHLDSHP"	3	"38760 HIS  362G (ISA); 35685 EUS  346 (ISA); 39440 J S  364 (ISA); 44215 REE  335;"	38760		1	"MW"	"4:30 pm"	"6:00 pm"	"GAR"	0.102	196	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	113694	30075	"AMS"	" 311S"		"COWBOY MYSTIQUE IN AMER CUL"			"VAUGHT, J"	"jmv763"	25	25	0	0	25	25	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	0				1	"MWF"	"10:00 am"	"11:00 am"	"GAR"	0.12	32	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	114573	30165	"AMS"	" 370"		"CIVIL RTS MOV FROM COMP PERSP"			"GREEN, L"	"greenl4"	2	2	0	0	22	19	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; CULTDIVR; INDPINQY"	2	"30165 AMS  370; 38705 HIS  350R (SSA); 35440 MAS  374 (SSA);"	38705		1	"W"	"3:00 pm"	"6:00 pm"	"GAR"	0.12	32	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112985	34870	"E"	" 366K"		"SHAKESPEARE: SELECT TRAGEDIES"			"MALLIN, E"	"mallines"	25	28	0	0	25	28	0	0	"SEMINAR"	"FACEFACE"		"GLOBCULT; WRITCRSE"	0				1	"TTH"	"3:30 pm"	"5:00 pm"	"GAR"	0.12	32	"X"							0								0										"A"													"10/24/2014"	"NRNW0291"	"#"
20152	112983	34890	"E"	" 370W"	" 12"	"12-AMER LITERARY MASCULINITIES"			"BARRISH, P"	"pbarrish"	20	23	0	0	25	28	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	1	"34890 E  370W; 46730 WGS  345 (ISA);"	34890		1	"MWF"	"2:00 pm"	"3:00 pm"	"GAR"	0.12	32	"X"							0								0										"A"								"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112301	38625	"HIS"	" 350L"		"CAPITALISM AND GLOBAL HISTORY"			"METZLER, M"	"mm5723"	22	22	0	0	22	22	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; INDPINQY"	0				1	"M"	"3:00 pm"	"6:00 pm"	"GAR"	0.12	32	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	114354	38705	"HIS"	" 350R"	" 35"	"35-CVL RTS MVMT FRM COMP PERSP"			"GREEN, L"	"greenl4"	18	15	0	0	22	19	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; INDPINQY; CULTDIVR"	2	"30165 AMS  370 (SSA); 35440 MAS  374 (SSA); 38705 HIS  350R;"	38705		1	"W"	"3:00 pm"	"6:00 pm"	"GAR"	0.12	32	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107481	38860	"HIS"	" 366N"		"JEWISH DIASPORA AMERS/PALESTIN"			"KLOR, S"	"sk36952"	2	7	0	0	12	30	0	0	"LECTURE"	"FACEFACE"			3	"38860 HIS  366N; 39420 J S  364 (SSA); 39670 LAS  366 (SSA); 41095 MES  343 (SSA);"	39420		1	"TTH"	"11:00 am"	"12:30 pm"	"GAR"	0.12	32	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107562	39420	"J S"	" 364"		"JEWISH DIASPORA AMERS/PALESTIN"			"KLOR, S"	"sk36952"	4	10	0	0	12	30	0	0	"LECTURE"	"FACEFACE"			3	"38860 HIS  366N (SSA); 39420 J S  364; 39670 LAS  366 (SSA); 41095 MES  343 (SSA);"	39420		1	"TTH"	"11:00 am"	"12:30 pm"	"GAR"	0.12	32	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107603	39670	"LAS"	" 366"		"JEWISH DIASPORA AMERS/PALESTIN"			"KLOR, S"	"sk36952"	2	5	0	0	12	30	0	0	"LECTURE"	"FACEFACE"			3	"38860 HIS  366N (SSA); 39420 J S  364 (SSA); 39670 LAS  366; 41095 MES  343 (SSA);"	39420		1	"TTH"	"11:00 am"	"12:30 pm"	"GAR"	0.12	32	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	114644	35440	"MAS"	" 374"		"CIVIL RTS MOV FROM COMP PERSP"			"GREEN, L"	"greenl4"	2	2	0	0	22	19	0	0	"SEMINAR"	"FACEFACE"		"CULTDIVR; WRITCRSE; INDPINQY"	2	"35440 MAS  374; 38705 HIS  350R (SSA); 30165 AMS  370 (SSA);"	38705		1	"W"	"3:00 pm"	"6:00 pm"	"GAR"	0.12	32	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107880	41095	"MES"	" 343"		"JEWISH DIASPORA AMERS/PALESTIN"			"KLOR, S"	"sk36952"	4	8	0	0	12	30	0	0	"LECTURE"	"FACEFACE"			3	"38860 HIS  366N (SSA); 39420 J S  364 (SSA); 39670 LAS  366 (SSA); 41095 MES  343;"	39420		1	"TTH"	"11:00 am"	"12:30 pm"	"GAR"	0.12	32	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107227	37565	"NOR"	" 612"		"ACCELERATED SECOND-YEAR NOR"			"STRAUBHAAR, S"	"sstraub"	23	25	0	0	23	25	0	0	"SEMINAR"	"FACEFACE"			0				1	"MWF"	"11:00 am"	"1:00 pm"	"GAR"	0.12	32	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	107993	41800	"PHL"	" 312"		"INTRODUCTION TO LOGIC"			"HANKINSON, R"	"rjh1957"	30	30	0	0	30	30	0	0	"LECTURE"	"FACEFACE"			0				1	"TTH"	"9:30 am"	"11:00 am"	"GAR"	0.12	32	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	108298	43495	"RHE"	" 306"		"RHETORIC AND WRITING"		"I"			23	0	0	0	23	0	0	0	"SEMINAR"	"FACEFACE"			0				1	"MWF"	"1:00 pm"	"2:00 pm"	"GAR"	0.12	32	"X"							0								0										"A"													"10/24/2014"	"NRNW0291"	"#"
20152	108342	43625	"RHE"	" 309K"		"RHETORIC OF MYTHOLOGY"			"SMITH, M"	"mbs2338"	23	23	0	0	23	23	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	0				1	"TTH"	"12:30 pm"	"2:00 pm"	"GAR"	0.12	32	"X"							0								0										"A"													"10/24/2014"	"NRNW0291"	"#"
20152	108654	45895	"SPN"	" 610D"		"INTERMEDIATE SPANISH I"					25	25	0	0	25	25	0	0	"LECTURE"	"FACEFACE"			0				1	"MWF"	"8:00 am"	"10:00 am"	"GAR"	0.12	32	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	113424	46730	"WGS"	" 345"	" 52"	"52-AMER LITERARY MASCULINITIES"			"BARRISH, P"	"pbarrish"	5	5	0	0	25	28	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	1	"34890 E  370W (ISA); 46730 WGS  345;"	34890		1	"MWF"	"2:00 pm"	"3:00 pm"	"GAR"	0.12	32	"X"							0								0										"A"								"A"					"10/24/2014"	"NRNW0291"	"#"
20152	106854	35285	"AAS"	" 325"		"GLOBAL HONG KONG"			"HAMILTON, P"	"peh434"	15	20	0	0	25	30	0	0	"SEMINAR"	"FACEFACE"		"CULTDIVR; GLOBCULT; WRITCRSE"	2	"31025 ANS  361 (SSA); 35285 AAS  325; 38790 HIS  364G (SSA);"	35285		1	"MWF"	"11:00 am"	"12:00 noon"	"GAR"	0.128	36	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	115372	29704	"AFR"	" 372D"		"MEDICINE IN AFRICAN HISTORY"			"OSSEO-ASARE, A"	"ao9785"	5	5	0	0	26	21	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; INDPINQY; GLOBCULT"	1	"29704 AFR  372D; 38615 HIS  350L (SSA);"	38615		1	"W"	"3:00 pm"	"6:00 pm"	"GAR"	0.128	36	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	106258	31025	"ANS"	" 361"		"GLOBAL HONG KONG"			"HAMILTON, P"	"peh434"	5	5	0	0	25	30	0	0	"SEMINAR"	"FACEFACE"		"GLOBCULT; WRITCRSE; CULTDIVR"	2	"31025 ANS  361; 35285 AAS  325 (SSA); 38790 HIS  364G (SSA);"	35285		1	"MWF"	"11:00 am"	"12:00 noon"	"GAR"	0.128	36	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	114237	34900	"E"	" 372L"		"THE AMERICAN RENAISSANCE"			"KING, B"	"brk384"	35	35	0	0	35	35	0	0	"SEMINAR"	"FACEFACE"			0				1	"TTH"	"9:30 am"	"11:00 am"	"GAR"	0.128	36	"X"							0								0										"A"													"10/24/2014"	"NRNW0291"	"#"
20152	114367	35660	"EUS"	" 346"	"  4"	"4-LAW & SOCIETY EARLY MOD EUR"			"HARDWICK, J"	"jholwell"	2	3	0	0	25	20	0	0	"SEMINAR"	"FACEFACE"		"GLOBCULT; WRITCRSE; INDPINQY"	2	"35660 EUS  346; 38645 HIS  350L (ISA); 46640 WGS  340 (ISA);"			1	"TTH"	"2:00 pm"	"3:30 pm"	"GAR"	0.128	36	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	106995	35925	"FR"	" 611C"		"INTERMEDIATE FRENCH"					20	25	0	0	20	25	0	0	"LECTURE"	"FACEFACE"			0				2	"MWF"	"1:00 pm"	"2:00 pm"	"GAR"	0.128	36	"X"		"TTH"	"12:30 pm"	"2:00 pm"	"MEZ"	2.118	23	"X"							0																							"10/24/2014"	"NRNW0291"	"#"
20152	107287	37940	"GOV"	" 347K"		"GOV AND POLITICS OF SOUTH ASIA"			"LIU, X"	"liux9"	31	29	0	0	31	29	0	0	"LECTURE"	"FACEFACE"		"GLOBCULT"	0				1	"TTH"	"12:30 pm"	"2:00 pm"	"GAR"	0.128	36	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	112379	38615	"HIS"	" 350L"		"MEDICINE IN AFRICAN HISTORY"			"OSSEO-ASARE, A"	"ao9785"	21	16	0	0	26	21	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; INDPINQY; GLOBCULT"	1	"29704 AFR  372D (SSA); 38615 HIS  350L;"	38615		1	"W"	"3:00 pm"	"6:00 pm"	"GAR"	0.128	36	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112269	38645	"HIS"	" 350L"	" 57"	"57-LAW & SOCIETY EARLY MOD EUR"			"HARDWICK, J"	"jholwell"	20	14	0	0	25	20	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; INDPINQY; GLOBCULT"	2	"38645 HIS  350L; 46640 WGS  340 (ISA); 35660 EUS  346 (ISA);"	38645		1	"TTH"	"2:00 pm"	"3:30 pm"	"GAR"	0.128	36	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107475	38790	"HIS"	" 364G"		"GLOBAL HONG KONG"			"HAMILTON, P"	"peh434"	5	5	0	0	25	30	0	0	"SEMINAR"	"FACEFACE"		"GLOBCULT; WRITCRSE; CULTDIVR"	2	"31025 ANS  361 (SSA); 35285 AAS  325 (SSA); 38790 HIS  364G;"	35285		1	"MWF"	"11:00 am"	"12:00 noon"	"GAR"	0.128	36	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107488	38880	"HIS"	" 376G"		"HITLER/NAZISM/WORLD WAR II-HON"			"CREW, D"	"crewdf"	20	20	0	0	25	20	0	0	"SEMINAR"	"FACEFACE"		"ETHLDSHP; GLOBCULT"	1	"29500 LAH  350 (SSA); 38880 HIS  376G;"	38880		1	"TTH"	"3:30 pm"	"5:00 pm"	"GAR"	0.128	36	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	105914	29500	"LAH"	" 350"		"HITLER, NAZISM, & WORLD WAR II"		"I"	"CREW, D"	"crewdf"	5	0	0	0	25	20	0	0	"SEMINAR"	"FACEFACE"		"GLOBCULT; ETHLDSHP"	1	"29500 LAH  350; 38880 HIS  376G (SSA);"	38880		1	"TTH"	"3:30 pm"	"5:00 pm"	"GAR"	0.128	36	"X"							0								0													"A"		"A"			"A"					"10/24/2014"	"NRNW0291"	"#"
20152	113704	46640	"WGS"	" 340"	" 13"	"13-LAW & SOCIETY EARLY MOD EUR"			"HARDWICK, J"	"jholwell"	3	3	0	0	25	20	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; GLOBCULT; INDPINQY"	2	"38645 HIS  350L (ISA); 35660 EUS  346 (ISA); 46640 WGS  340;"	38645		1	"TTH"	"2:00 pm"	"3:30 pm"	"GAR"	0.128	36	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	106035	30065	"AMS"	" 311S"		"AMERICAN IMAGES"			"GUSTAVSON, A"	"adg543"	15	15	0	0	20	20	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	1	"30065 AMS  311S; 34060 E  314J (SSA);"	30065		1	"MWF"	"2:00 pm"	"3:00 pm"	"GAR"	0.132	35	"X"							0								0										"A"								"A"					"10/24/2014"	"NRNW0291"	"#"
20152	113702	30070	"AMS"	" 311S"		"AMERICAN UTOPIA"			"GESSLER, A"	"amg2898"	25	25	0	0	25	25	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	0				1	"MWF"	"1:00 pm"	"2:00 pm"	"GAR"	0.132	35	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	113696	30080	"AMS"	" 311S"		"DANCING IN AMERICA"			"RONALD, K"	"kr8967"	25	25	0	0	30	30	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	1	"25255 T D  311T (SSA); 30080 AMS  311S;"	30080		1	"MWF"	"12:00 noon"	"1:00 pm"	"GAR"	0.132	35	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	114263	34060	"E"	" 314J"		"AMERICAN IMAGES"			"GUSTAVSON, A"	"adg543"	5	5	0	0	20	20	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	1	"30065 AMS  311S (SSA); 34060 E  314J;"	30065		1	"MWF"	"2:00 pm"	"3:00 pm"	"GAR"	0.132	35	"X"							0								0										"A"								"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112267	38495	"HIS"	" 317N"	"  2"	"2-THINKING LIKE A HISTORIAN"			"HARDWICK, J"	"jholwell"	20	20	0	0	20	20	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	0				1	"TTH"	"9:30 am"	"11:00 am"	"GAR"	0.132	35	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112240	38635	"HIS"	" 350L"		"WOMEN & WEALTH IN SOUTH ASIA"			"CHATTERJEE, I"	"ic2396"	18	18	0	0	21	21	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; INDPINQY"	1	"38635 HIS  350L; 46625 WGS  340 (SSA);"	38635		1	"T"	"3:30 pm"	"6:30 pm"	"GAR"	0.132	35	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112385	38700	"HIS"	" 350R"	" 33"	"33-CONSUMING AMERICA"			"RESTAD, P"	"restad"	21	21	0	0	21	21	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; INDPINQY"	0				1	"MW"	"4:00 pm"	"5:30 pm"	"GAR"	0.132	35	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107487	38875	"HIS"	" 376F"		"THE US AND SECOND WORLD WAR"			"STOFF, M"	"stoffmb"	20	20	0	0	20	20	0	0	"LECTURE"	"FACEFACE"		"WRITCRSE; INDPINQY"	0				1	"WF"	"9:30 am"	"11:00 am"	"GAR"	0.132	35	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	107549	39305	"IRG"	" 378"		"CAPSTONE RESEARCH IN IRG"			"MOSSER, M"	"mwm849"	25	20	0	0	25	20	0	0	"SEMINAR"	"FACEFACE"		"INDPINQY; WRITCRSE"	0				1	"TH"	"3:30 pm"	"6:30 pm"	"GAR"	0.132	35	"X"							0								0																							"10/24/2014"	"NRNW0291"	"#"
20152	108321	43580	"RHE"	" 309K"		"RHETORIC OF FASHION"			"REMISZEWSKA, H"	"hrs539"	23	23	0	0	23	23	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	0				1	"TTH"	"2:00 pm"	"3:30 pm"	"GAR"	0.132	35	"X"							0								0										"A"													"10/24/2014"	"NRNW0291"	"#"
20152	113491	43605	"RHE"	" 309K"		"RHETORIC OF POLITICAL BELIEF"			"MOENCH, B"	"bdm978"	23	23	0	0	23	23	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	0				1	"TTH"	"11:00 am"	"12:30 pm"	"GAR"	0.132	35	"X"							0								0										"A"													"10/24/2014"	"NRNW0291"	"#"
20152	114140	25255	"T D"	" 311T"		"DANCING IN AMERICA"			"RONALD, K"	"kr8967"	5	5	0	0	30	30	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE"	1	"25255 T D  311T; 30080 AMS  311S (SSA);"	30080		1	"MWF"	"12:00 noon"	"1:00 pm"	"GAR"	0.132	35	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	113715	46625	"WGS"	" 340"		"WOMEN & WEALTH IN SOUTH ASIA"			"CHATTERJEE, I"	"ic2396"	3	3	0	0	21	21	0	0	"SEMINAR"	"FACEFACE"		"WRITCRSE; INDPINQY"	1	"38635 HIS  350L (SSA); 46625 WGS  340;"	38635		1	"T"	"3:30 pm"	"6:30 pm"	"GAR"	0.132	35	"X"							0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	114585	30230	"AMS"	" 390"		"RELIG/PSYCH IN AMER CULTURE"			"ABZUG, R"	"abzug"	4	4	0	0	10	10	0	0	"SEMINAR"	"FACEFACE"			2	"30230 AMS  390; 38990 HIS  392 (SSA); 43345 R S  392T (SSA);"	38990		1	"TH"	"12:30 pm"	"3:30 pm"	"GAR"	1.122	20								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	113614	31135	"ANS"	" 384"		"HINDU TEMPLE IN HISTORY"			"TALBOT, C"	"talbotcm"	4	4	0	0	16	10	0	0	"SEMINAR"	"FACEFACE"			2	"31135 ANS  384; 38920 HIS  382N (SSA); 43350 R S  394T (SSA);"	38920		1	"M"	"3:00 pm"	"6:00 pm"	"GAR"	1.122	20								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	112341	38895	"HIS"	" 380L"		"VIOLENCE AND COLONIALISM"			"BROWER, B"	"bcb936"	10	6	0	0	14	10	0	0	"SEMINAR"	"FACEFACE"			2	"38895 HIS  380L; 41140 MES  381 (SSA); 41179 MES  385 (SSA);"	38895		1	"T"	"9:00 am"	"12:00 noon"	"GAR"	1.122	20								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
20152	107495	38905	"HIS"	" 381"		"INTERNATL HISTORY SINCE 1898"			"SURI, J"	"js33338"	6	5	0	0	13	12	0	0	"SEMINAR"	"FACEFACE"			1	"38905 HIS  381; 61170 P A  388K (SSA);"	38905		1	"W"	"9:00 am"	"12:00 noon"	"GAR"	1.122	20								0								0																		"A"					"10/24/2014"	"NRNW0291"	"#"
